second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
274.0;16;27;1;0.33333334;0.16666667;0.3290735;0.15654951;0.00299072265625;61;0.32587063;0.1517413;0;0;0;31;1
275.0;16;27;2;0.21428572;0.14285715;0.022749383;0.016089201;0.006561279296875;140;0.26917714;0.19525802;0;0;0;33;1
275.0;27;16;3;0.21428572;0.21428572;0.020878546;0.020878546;0.008514404296875;169;0.23570432;0.23570432;0;0;0;27;1
275.0;39;49;1;0.071428575;0.071428575;0.36780664;0.36780664;0.149993896484375;96;0.13389121;0.13389121;1;0;0;1;1
275.0;0;32;1;0.071428575;0.5;0.073561326;0.58856547;0.029998779296875;37;0.051603906;0.36122733;0;0;0;17;1
275.0;3;32;1;0.071428575;0.5;0.024545386;0.58856547;0.010009765625;37;0.051603906;0.36122733;0;0;0;16;1
275.0;4;32;1;0.071428575;0.5;0.073561326;0.58856547;0.029998779296875;37;0.051603906;0.36122733;0;0;0;17;1
275.0;7;32;1;0.071428575;0.5;0.073561326;0.58856547;0.029998779296875;37;0.051603906;0.36122733;0;0;0;15;1
275.0;10;32;1;0.071428575;0.5;0.024545386;0.58856547;0.010009765625;37;0.051603906;0.36122733;0;0;0;15;1
275.0;11;32;1;0.071428575;0.5;0.09810671;0.58856547;0.040008544921875;37;0.051603906;0.36122733;0;0;0;13;1
275.0;15;32;1;0.071428575;0.5;0.22068398;0.58856547;0.089996337890625;37;0.051603906;0.36122733;0;0;0;15;1
275.0;16;23;1;0.21428572;0.071428575;0.022749383;0.006660181;0.002716064453125;53;0.26917714;0.07391911;0;0;0;14;1
276.0;16;23;1;0.5714286;0.14285715;0.038232557;0.009209302;0.003021240234375;62;0.56437767;0.13304721;0;0;0;15;1
276.0;23;16;2;0.2857143;0.2857143;0.01683721;0.01683721;0.005523681640625;107;0.22961374;0.22961374;0;0;0;10;1
276.0;35;49;1;0.14285715;0.14285715;0.94493026;0.94493026;0.30999755859375;96;0.20600858;0.20600858;1;0;0;0;1
276.0;16;27;3;0.5714286;0.42857143;0.038232557;0.029023256;0.009521484375;201;0.56437767;0.43133047;0;0;0;36;1
277.0;27;16;3;0.42857143;0.42857143;0.38134432;0.38134432;0.00848388671875;169;0.35805085;0.35805085;0;0;0;30;1
277.0;16;31;4;0.5714286;0.5714286;0.6186557;0.6186557;0.013763427734375;303;0.6419492;0.6419492;0;0;0;55;1
278.0;31;16;4;0.5714286;0.5714286;0.5294118;0.5294118;0.01153564453125;231;0.5065789;0.5065789;0;0;0;48;1
278.0;16;25;3;0.42857143;0.42857143;0.47058824;0.47058824;0.01025390625;225;0.49342105;0.49342105;0;0;0;49;1
279.0;16;25;1;0.16666667;0.083333336;0.01661746;0.009784901;0.0035400390625;78;0.17036012;0.10803324;0;0;0;50;1
279.0;25;16;5;0.41666666;0.41666666;0.50164485;0.50164485;0.181488037109375;284;0.3933518;0.3933518;0;0;0;45;1
279.0;47;43;2;0.16666667;0.16666667;0.011893716;0.011893716;0.004302978515625;204;0.2825485;0.2825485;2;0;0;0;1
279.0;2;32;1;0.083333336;0.25;0.30400676;0.46984395;0.1099853515625;37;0.05124654;0.15373962;0;0;0;17;1
279.0;13;32;1;0.083333336;0.25;0.027667651;0.46984395;0.010009765625;37;0.05124654;0.15373962;0;0;0;13;1
279.0;14;32;1;0.083333336;0.25;0.13816954;0.46984395;0.04998779296875;37;0.05124654;0.15373962;0;0;0;13;1
279.0;16;19;1;0.16666667;0.083333336;0.01661746;0.00683256;0.002471923828125;45;0.17036012;0.06232687;0;0;0;9;1
280.0;19;16;1;0.33333334;0.33333334;0.003661017;0.003661017;0.002471923828125;45;0.23195876;0.23195876;0;0;0;9;1
280.0;34;49;1;0.33333334;0.33333334;0.99231637;0.99231637;0.670013427734375;96;0.49484536;0.49484536;1;0;0;1;1
280.0;16;17;1;0.33333334;0.33333334;0.0040225987;0.0040225987;0.002716064453125;53;0.27319586;0.27319586;0;0;0;17;1
281.0;16;17;1;0.5;0.25;0.5;0.275;0.003021240234375;62;0.5;0.2897196;0;0;0;18;1
281.0;17;16;2;0.5;0.5;0.5;0.5;0.0054931640625;107;0.5;0.5;0;0;0;17;1
281.0;16;18;1;0.5;0.25;0.5;0.225;0.002471923828125;45;0.5;0.21028037;0;0;0;13;1
282.0;18;16;1;0.33333334;0.33333334;0.28321677;0.28321677;0.002471923828125;45;0.2556818;0.2556818;0;0;0;14;1
282.0;16;26;2;0.6666667;0.6666667;0.7167832;0.7167832;0.006256103515625;131;0.7443182;0.7443182;0;0;0;32;1
283.0;16;26;1;0.2;0.1;0.024559721;0.012818977;0.003265380859375;70;0.2701031;0.14432989;0;0;0;33;1
283.0;26;16;3;0.3;0.3;0.03330538;0.03330538;0.00848388671875;169;0.3484536;0.3484536;0;0;0;28;1
283.0;5;32;1;0.1;0.5;0.039175753;0.9421349;0.009979248046875;37;0.07628866;0.3814433;0;0;0;16;1
283.0;6;32;1;0.1;0.5;0.07859111;0.9421349;0.02001953125;37;0.07628866;0.3814433;0;0;0;16;1
283.0;8;32;1;0.1;0.5;0.039175753;0.9421349;0.009979248046875;37;0.07628866;0.3814433;0;0;0;17;1
283.0;9;32;1;0.1;0.5;0.117766865;0.9421349;0.029998779296875;37;0.07628866;0.3814433;0;0;0;15;1
283.0;12;32;1;0.1;0.5;0.6674254;0.9421349;0.170013427734375;37;0.07628866;0.3814433;0;0;0;15;1
283.0;16;27;1;0.2;0.1;0.024559721;0.011740745;0.00299072265625;61;0.2701031;0.12577319;0;0;0;37;1
284.0;16;27;2;0.5555556;0.22222222;0.5570825;0.22727273;0.006561279296875;140;0.5571895;0.22875817;0;0;0;39;1
284.0;34;38;1;0.11111111;0.11111111;0.14799154;0.14799154;0.0042724609375;102;0.16666667;0.16666667;1;0;0;0;1
284.0;27;16;3;0.33333334;0.33333334;0.29492602;0.29492602;0.008514404296875;169;0.2761438;0.2761438;0;0;0;33;1
284.0;16;28;3;0.5555556;0.33333334;0.5570825;0.32980973;0.009521484375;201;0.5571895;0.32843137;0;0;0;39;1
285.0;28;16;3;0.6;0.6;0.57731956;0.57731956;0.008544921875;169;0.56333333;0.56333333;0;0;0;33;1
285.0;16;21;2;0.4;0.4;0.4226804;0.4226804;0.006256103515625;131;0.43666667;0.43666667;0;0;0;20;1
286.0;16;21;1;0.5;0.16666667;0.5121951;0.18641116;0.003265380859375;70;0.52259886;0.19774011;0;0;0;21;1
286.0;21;16;3;0.5;0.5;0.4878049;0.4878049;0.008544921875;169;0.47740114;0.47740114;0;0;0;18;1
286.0;16;24;2;0.5;0.33333334;0.5121951;0.32578397;0.005706787109375;115;0.52259886;0.32485875;0;0;0;24;1
287.0;24;16;2;0.2;0.2;0.02153224;0.02153224;0.005523681640625;107;0.19778189;0.19778189;0;0;0;24;1
287.0;36;35;1;0.1;0.1;0.01665477;0.01665477;0.0042724609375;102;0.18853974;0.18853974;1;0;0;0;1
287.0;1;32;1;0.1;0.5;0.07792053;0.93552226;0.019989013671875;37;0.06839187;0.34195933;0;0;0;17;1
287.0;3;32;1;0.1;0.5;0.15596002;0.93552226;0.040008544921875;37;0.06839187;0.34195933;0;0;0;17;1
287.0;7;32;1;0.1;0.5;0.11694028;0.93552226;0.029998779296875;37;0.06839187;0.34195933;0;0;0;16;1
287.0;10;32;1;0.1;0.5;0.19486082;0.93552226;0.04998779296875;37;0.06839187;0.34195933;0;0;0;16;1
287.0;15;32;1;0.1;0.5;0.3898406;0.93552226;0.100006103515625;37;0.06839187;0.34195933;0;0;0;16;1
287.0;16;20;1;0.1;0.1;0.009635975;0.009635975;0.002471923828125;45;0.083179295;0.083179295;0;0;0;9;1
287.0;46;42;1;0.1;0.1;0.01665477;0.01665477;0.0042724609375;102;0.18853974;0.18853974;1;0;0;0;1
288.0;20;16;1;0.33333334;0.33333334;0.3;0.3;0.002471923828125;45;0.28125;0.28125;0;0;0;10;1
288.0;16;22;2;0.6666667;0.6666667;0.7;0.7;0.005767822265625;115;0.71875;0.71875;0;0;0;29;1
289.0;22;16;2;0.6666667;0.6666667;0.66791046;0.66791046;0.005462646484375;107;0.66875;0.66875;0;0;0;26;1
289.0;16;17;1;0.33333334;0.33333334;0.33208954;0.33208954;0.002716064453125;53;0.33125;0.33125;0;0;0;19;1
290.0;16;17;1;0.6;0.2;0.6268041;0.2041237;0.003021240234375;62;0.6433333;0.20666666;0;0;0;20;1
290.0;17;16;2;0.4;0.4;0.3731959;0.3731959;0.005523681640625;107;0.35666665;0.35666665;0;0;0;19;1
290.0;16;26;2;0.6;0.4;0.6268041;0.4226804;0.006256103515625;131;0.6433333;0.43666667;0;0;0;35;1
291.0;16;26;1;0.33333334;0.11111111;0.029486744;0.0091774305;0.0032958984375;70;0.45419103;0.13645224;0;0;0;36;1
291.0;26;16;3;0.33333334;0.33333334;0.023793338;0.023793338;0.008544921875;169;0.3294347;0.3294347;0;0;0;31;1
291.0;0;32;1;0.11111111;0.33333334;0.11140381;0.94671994;0.040008544921875;37;0.07212476;0.21637426;0;0;0;18;1
291.0;4;32;1;0.11111111;0.33333334;0.19493541;0.94671994;0.07000732421875;37;0.07212476;0.21637426;0;0;0;18;1
291.0;11;32;1;0.11111111;0.33333334;0.6403807;0.94671994;0.22998046875;37;0.07212476;0.21637426;0;0;0;14;1
291.0;16;30;2;0.33333334;0.22222222;0.029486744;0.020309314;0.007293701171875;163;0.45419103;0.3177388;0;0;0;66;1
292.0;16;30;4;0.5;0.4;0.5479582;0.47103512;0.01513671875;344;0.5703812;0.5043988;0;0;0;70;1
292.0;30;16;5;0.5;0.5;0.45204177;0.45204177;0.0145263671875;293;0.42961878;0.42961878;0;0;0;60;1
292.0;16;19;1;0.5;0.1;0.5479582;0.07692308;0.002471923828125;45;0.5703812;0.0659824;0;0;0;10;1
293.0;19;16;1;0.33333334;0.6666667;0.33333334;0.6666667;0.002471923828125;45;0.33333334;0.6666667;0;0;0;10;1
293.0;16;20;1;0.33333334;0.33333334;0.33333334;0.33333334;0.002471923828125;45;0.33333334;0.33333334;0;0;0;10;1
293.0;20;16;1;0.33333334;0.6666667;0.33333334;0.6666667;0.002471923828125;45;0.33333334;0.6666667;0;0;0;11;1
294.0;16;19;1;0.5;0.5;0.5;0.5;0.002471923828125;45;0.5;0.5;0;0;0;11;1
294.0;19;16;1;0.5;0.5;0.5;0.5;0.002471923828125;45;0.5;0.5;0;0;0;11;1
295.0;19;16;1;0.11111111;0.11111111;0.008948299;0.008948299;0.002471923828125;45;0.09072581;0.09072581;0;0;0;12;1
295.0;2;32;1;0.11111111;0.44444445;0.21730004;0.94122845;0.060028076171875;37;0.07459678;0.2983871;0;0;0;18;1
295.0;8;32;1;0.11111111;0.44444445;0.18095449;0.94122845;0.04998779296875;37;0.07459678;0.2983871;0;0;0;18;1
295.0;13;32;1;0.11111111;0.44444445;0.036235087;0.94122845;0.010009765625;37;0.07459678;0.2983871;0;0;0;14;1
295.0;14;32;1;0.11111111;0.44444445;0.50673884;0.94122845;0.139984130859375;37;0.07459678;0.2983871;0;0;0;14;1
295.0;16;29;4;0.44444445;0.44444445;0.049823243;0.049823243;0.013763427734375;303;0.6108871;0.6108871;0;0;0;57;1
296.0;29;16;4;0.5;0.5;0.4554217;0.4554217;0.01153564453125;231;0.43258426;0.43258426;0;0;0;52;1
296.0;45;40;1;0.125;0.125;0.16987951;0.16987951;0.004302978515625;102;0.19101124;0.19101124;1;0;0;0;1
296.0;16;26;3;0.375;0.375;0.3746988;0.3746988;0.009490966796875;201;0.3764045;0.3764045;0;0;0;39;1
297.0;26;16;3;0.75;0.75;0.77374303;0.77374303;0.008453369140625;169;0.78971964;0.78971964;0;0;0;34;1
297.0;16;19;1;0.25;0.25;0.22625698;0.22625698;0.002471923828125;45;0.21028037;0.21028037;0;0;0;12;1
298.0;19;16;1;0.5;0.5;0.5;0.5;0.002471923828125;45;0.5;0.5;0;0;0;13;1
298.0;16;19;1;0.5;0.5;0.5;0.5;0.002471923828125;45;0.5;0.5;0;0;0;13;1
299.0;19;16;1;0.11111111;0.11111111;0.006367424;0.006367424;0.002471923828125;45;0.11780105;0.11780105;0;0;0;14;1
299.0;1;32;1;0.11111111;0.6666667;0.051489662;0.9788539;0.019989013671875;37;0.096858636;0.58115184;0;0;0;18;1
299.0;3;32;1;0.11111111;0.6666667;0.051489662;0.9788539;0.019989013671875;37;0.096858636;0.58115184;0;0;0;18;1
299.0;5;32;1;0.11111111;0.6666667;0.025784137;0.9788539;0.010009765625;37;0.096858636;0.58115184;0;0;0;17;1
299.0;6;32;1;0.11111111;0.6666667;0.0772738;0.9788539;0.029998779296875;37;0.096858636;0.58115184;0;0;0;17;1
299.0;9;32;1;0.11111111;0.6666667;0.0772738;0.9788539;0.029998779296875;37;0.096858636;0.58115184;0;0;0;16;1
299.0;12;32;1;0.11111111;0.6666667;0.6955428;0.9788539;0.27001953125;37;0.096858636;0.58115184;0;0;0;16;1
299.0;16;22;2;0.22222222;0.22222222;0.014778713;0.014778713;0.0057373046875;115;0.30104712;0.30104712;0;0;0;31;1
300.0;22;16;2;0.6666667;0.6666667;0.64874554;0.64874554;0.005523681640625;107;0.6369048;0.6369048;0;0;0;28;1
300.0;16;21;1;0.33333334;0.33333334;0.3512545;0.3512545;0.00299072265625;61;0.36309522;0.36309522;0;0;0;22;1
301.0;16;21;2;0.6;0.2;0.52238804;0.16810684;0.00653076171875;140;0.6257062;0.19774011;0;0;0;24;1
301.0;21;16;3;0.3;0.3;0.21995287;0.21995287;0.008544921875;169;0.23870057;0.23870057;0;0;0;21;1
301.0;16;31;4;0.6;0.4;0.52238804;0.35428122;0.013763427734375;303;0.6257062;0.4279661;0;0;0;59;1
301.0;43;49;1;0.1;0.1;0.25765908;0.25765908;0.010009765625;96;0.13559322;0.13559322;1;0;0;0;1
302.0;31;16;4;0.5714286;0.5714286;0.5478261;0.5478261;0.01153564453125;231;0.5347222;0.5347222;0;0;0;52;1
302.0;16;27;3;0.42857143;0.42857143;0.45217392;0.45217392;0.009521484375;201;0.4652778;0.4652778;0;0;0;42;1
303.0;27;16;3;0.3;0.3;0.02764292;0.02764292;0.008514404296875;169;0.3262548;0.3262548;0;0;0;36;1
303.0;4;32;1;0.1;0.4;0.097394235;0.9414446;0.029998779296875;37;0.071428575;0.2857143;0;0;0;19;1
303.0;7;32;1;0.1;0.4;0.097394235;0.9414446;0.029998779296875;37;0.071428575;0.2857143;0;0;0;17;1
303.0;10;32;1;0.1;0.4;0.16229069;0.9414446;0.04998779296875;37;0.071428575;0.2857143;0;0;0;17;1
303.0;15;32;1;0.1;0.4;0.5843654;0.9414446;0.17999267578125;37;0.071428575;0.2857143;0;0;0;17;1
303.0;16;26;3;0.3;0.3;0.030912513;0.030912513;0.009521484375;201;0.3880309;0.3880309;0;0;0;42;1
304.0;26;16;3;0.42857143;0.42857143;0.37945205;0.37945205;0.008453369140625;169;0.35805085;0.35805085;0;0;0;37;1
304.0;40;41;1;0.14285715;0.14285715;0.19315068;0.19315068;0.004302978515625;102;0.21610169;0.21610169;1;0;0;0;1
304.0;16;27;3;0.42857143;0.42857143;0.42739725;0.42739725;0.009521484375;201;0.42584747;0.42584747;0;0;0;45;1
305.0;46;49;1;0.14285715;0.14285715;0.7587804;0.7587804;0.05999755859375;96;0.19277108;0.19277108;1;0;0;0;1
305.0;27;16;3;0.42857143;0.42857143;0.10768043;0.10768043;0.008514404296875;169;0.33935744;0.33935744;0;0;0;39;1
305.0;44;45;1;0.14285715;0.14285715;0.054419145;0.054419145;0.004302978515625;102;0.20481928;0.20481928;1;0;0;0;1
305.0;16;21;2;0.2857143;0.2857143;0.07912003;0.07912003;0.006256103515625;131;0.2630522;0.2630522;0;0;0;26;1
306.0;16;21;3;0.5;0.5;0.5271186;0.5271186;0.009490966796875;201;0.5432432;0.5432432;0;0;0;29;1
306.0;21;16;3;0.5;0.5;0.47288135;0.47288135;0.008514404296875;169;0.45675677;0.45675677;0;0;0;24;1
307.0;16;21;1;0.3;0.1;0.020660065;0.007062706;0.003265380859375;70;0.34476843;0.12006861;0;0;0;30;1
307.0;21;16;3;0.3;0.3;0.018349836;0.018349836;0.00848388671875;169;0.28987992;0.28987992;0;0;0;27;1
307.0;37;36;1;0.1;0.1;0.009306931;0.009306931;0.004302978515625;102;0.17495711;0.17495711;1;0;0;0;1
307.0;0;32;1;0.1;0.3;0.23788778;0.95168316;0.1099853515625;37;0.063464835;0.1903945;0;0;0;19;1
307.0;11;32;1;0.1;0.3;0.04330033;0.95168316;0.02001953125;37;0.063464835;0.1903945;0;0;0;15;1
307.0;13;32;1;0.1;0.3;0.67049503;0.95168316;0.30999755859375;37;0.063464835;0.1903945;0;0;0;15;1
307.0;16;27;2;0.3;0.2;0.020660065;0.01359736;0.00628662109375;131;0.34476843;0.22469983;0;0;0;47;1
308.0;16;27;2;0.4;0.4;0.4235537;0.4235537;0.006256103515625;131;0.43666667;0.43666667;0;0;0;49;1
308.0;27;16;3;0.6;0.6;0.5764463;0.5764463;0.008514404296875;169;0.56333333;0.56333333;0;0;0;42;1
309.0;16;27;2;0.5;0.33333334;0.5147826;0.37391305;0.006561279296875;140;0.52259886;0.39548022;0;0;0;51;1
309.0;27;16;3;0.5;0.5;0.4852174;0.4852174;0.008514404296875;169;0.47740114;0.47740114;0;0;0;45;1
309.0;16;19;1;0.5;0.16666667;0.5147826;0.14086956;0.002471923828125;45;0.52259886;0.12711865;0;0;0;14;1
310.0;19;16;2;0.5;0.5;0.0091993185;0.0091993185;0.00494384765625;90;0.5590062;0.5590062;0;0;0;16;1
310.0;45;49;1;0.25;0.25;0.98620105;0.98620105;0.529998779296875;26;0.16149068;0.16149068;0;1;0;1;1
310.0;16;19;1;0.25;0.25;0.0045996592;0.0045996592;0.002471923828125;45;0.2795031;0.2795031;0;0;0;15;1
311.0;1;32;1;0.125;0.75;0.026559453;0.98473036;0.009979248046875;37;0.109792285;0.6587537;0;0;0;19;1
311.0;2;32;1;0.125;0.75;0.07984081;0.98473036;0.029998779296875;37;0.109792285;0.6587537;0;0;0;19;1
311.0;5;32;1;0.125;0.75;0.026640676;0.98473036;0.010009765625;37;0.109792285;0.6587537;0;0;0;18;1
311.0;6;32;1;0.125;0.75;0.05320013;0.98473036;0.019989013671875;37;0.109792285;0.6587537;0;0;0;18;1
311.0;8;32;1;0.125;0.75;0.15968162;0.98473036;0.05999755859375;37;0.109792285;0.6587537;0;0;0;19;1
311.0;14;32;1;0.125;0.75;0.63880765;0.98473036;0.240020751953125;37;0.109792285;0.6587537;0;0;0;15;1
311.0;16;23;2;0.25;0.25;0.015269656;0.015269656;0.0057373046875;115;0.34124628;0.34124628;0;0;0;17;1
312.0;23;16;2;0.6666667;0.6666667;0.6666667;0.6666667;0.0054931640625;107;0.66875;0.66875;0;0;0;12;1
312.0;16;17;1;0.33333334;0.33333334;0.33333334;0.33333334;0.00274658203125;53;0.33125;0.33125;0;0;0;21;1
313.0;16;17;1;0.25;0.125;0.019257516;0.010591634;0.003021240234375;62;0.17715232;0.102649;0;0;0;22;1
313.0;17;16;2;0.25;0.25;0.019150529;0.019150529;0.005462646484375;107;0.17715232;0.17715232;0;0;0;21;1
313.0;35;38;1;0.125;0.125;0.015085054;0.015085054;0.004302978515625;102;0.16887417;0.16887417;1;0;0;0;1
313.0;40;49;1;0.125;0.375;0.3155023;0.9465069;0.089996337890625;96;0.1589404;0.47682118;1;0;0;0;1
313.0;41;49;1;0.125;0.375;0.0;0.9465069;0.0;96;0.1589404;0.47682118;1;0;0;0;1
313.0;48;49;1;0.125;0.375;0.6310046;0.9465069;0.17999267578125;96;0.1589404;0.47682118;1;0;0;1;1
313.0;16;19;1;0.25;0.125;0.019257516;0.008665882;0.002471923828125;45;0.17715232;0.07450331;0;0;0;16;1
314.0;44;49;1;0.25;0.25;0.54941374;0.54941374;0.010009765625;96;0.375;0.375;1;0;0;0;1
314.0;19;16;1;0.25;0.25;0.1356784;0.1356784;0.002471923828125;45;0.17578125;0.17578125;0;0;0;17;1
314.0;16;23;2;0.5;0.5;0.31490788;0.31490788;0.0057373046875;115;0.44921875;0.44921875;0;0;0;19;1
315.0;23;16;2;0.2;0.2;0.008171047;0.008171047;0.0054931640625;107;0.23010753;0.23010753;0;0;0;14;1
315.0;45;49;1;0.1;0.1;0.2975169;0.2975169;0.20001220703125;26;0.055913977;0.055913977;0;1;0;2;1
315.0;3;32;1;0.1;0.5;0.089246;0.68423444;0.05999755859375;37;0.07956989;0.39784947;0;0;0;19;1
315.0;9;32;1;0.1;0.5;0.014889464;0.68423444;0.010009765625;37;0.07956989;0.39784947;0;0;0;17;1
315.0;10;32;1;0.1;0.5;0.029733533;0.68423444;0.019989013671875;37;0.07956989;0.39784947;0;0;0;18;1
315.0;12;32;1;0.1;0.5;0.044623;0.68423444;0.029998779296875;37;0.07956989;0.39784947;0;0;0;17;1
315.0;15;32;1;0.1;0.5;0.50574243;0.68423444;0.339996337890625;37;0.07956989;0.39784947;0;0;0;18;1
315.0;16;29;2;0.2;0.2;0.010077625;0.010077625;0.00677490234375;147;0.31612903;0.31612903;0;0;0;59;1
316.0;16;29;2;0.42857143;0.2857143;0.45702004;0.3295129;0.00701904296875;156;0.475;0.35454544;0;0;0;61;1
316.0;29;16;4;0.5714286;0.5714286;0.54297996;0.54297996;0.011566162109375;231;0.525;0.525;0;0;0;56;1
316.0;16;17;1;0.42857143;0.14285715;0.45702004;0.12750717;0.002716064453125;53;0.475;0.12045454;0;0;0;23;1
317.0;16;17;1;0.2857143;0.14285715;0.023502745;0.011811024;0.003021240234375;62;0.23473282;0.118320614;0;0;0;24;1
317.0;17;16;2;0.2857143;0.2857143;0.021593891;0.021593891;0.005523681640625;107;0.20419848;0.20419848;0;0;0;23;1
317.0;41;40;1;0.2857143;0.14285715;0.95490336;0.016702458;0.0042724609375;102;0.3778626;0.19465649;1;0;0;0;1
317.0;41;49;1;0.2857143;0.2857143;0.95490336;0.9382009;0.239990234375;96;0.3778626;0.36641222;1;0;0;0;1
317.0;48;49;1;0.14285715;0.2857143;0.0;0.9382009;0.0;96;0.18320611;0.36641222;1;0;0;1;1
317.0;16;28;1;0.2857143;0.14285715;0.023502745;0.01169172;0.00299072265625;61;0.23473282;0.116412215;0;0;0;40;1
318.0;16;28;2;0.44444445;0.22222222;0.04541357;0.024115393;0.00653076171875;140;0.41396105;0.22727273;0;0;0;42;1
318.0;28;16;3;0.33333334;0.33333334;0.03144016;0.03144016;0.008514404296875;169;0.27435064;0.27435064;0;0;0;36;1
318.0;44;49;1;0.11111111;0.22222222;0.33231914;0.92314625;0.089996337890625;96;0.15584415;0.3116883;1;0;0;0;1
318.0;40;49;1;0.11111111;0.22222222;0.5908271;0.92314625;0.160003662109375;96;0.15584415;0.3116883;1;0;0;0;1
318.0;16;24;2;0.44444445;0.22222222;0.04541357;0.021298174;0.005767822265625;115;0.41396105;0.18668832;0;0;0;26;1
319.0;24;16;2;0.2;0.2;0.01227625;0.01227625;0.005462646484375;107;0.21703854;0.21703854;0;0;0;26;1
319.0;0;32;1;0.1;0.5;0.08991153;0.96632606;0.040008544921875;37;0.07505071;0.37525356;0;0;0;20;1
319.0;4;32;1;0.1;0.5;0.067416504;0.96632606;0.029998779296875;37;0.07505071;0.37525356;0;0;0;20;1
319.0;7;32;1;0.1;0.5;0.089842945;0.96632606;0.03997802734375;37;0.07505071;0.37525356;0;0;0;18;1
319.0;11;32;1;0.1;0.5;0.08991153;0.96632606;0.040008544921875;37;0.07505071;0.37525356;0;0;0;16;1
319.0;15;32;1;0.1;0.5;0.62924355;0.96632606;0.279998779296875;37;0.07505071;0.37525356;0;0;0;19;1
319.0;16;27;3;0.3;0.3;0.02139771;0.02139771;0.009521484375;201;0.4077079;0.4077079;0;0;0;54;1
320.0;27;16;3;0.33333334;0.33333334;0.019248016;0.019248016;0.008514404296875;169;0.28451177;0.28451177;0;0;0;48;1
320.0;45;49;2;0.22222222;0.22222222;0.94936186;0.94936186;0.419952392578125;122;0.2053872;0.2053872;1;1;0;3;1
320.0;16;29;4;0.44444445;0.44444445;0.031390134;0.031390134;0.013885498046875;303;0.510101;0.510101;0;0;0;65;1
321.0;29;16;4;0.8;0.8;0.82391304;0.82391304;0.011566162109375;231;0.8369565;0.8369565;0;0;0;60;1
321.0;16;19;1;0.2;0.2;0.17608696;0.17608696;0.002471923828125;45;0.16304348;0.16304348;0;0;0;17;1
322.0;19;16;1;0.2;0.2;0.012191451;0.012191451;0.002471923828125;45;0.12295082;0.12295082;0;0;0;18;1
322.0;40;49;1;0.2;0.2;0.9370861;0.9370861;0.19000244140625;96;0.26229507;0.26229507;1;0;0;0;1
322.0;16;25;3;0.6;0.6;0.050722457;0.050722457;0.010284423828125;225;0.6147541;0.6147541;0;0;0;53;1
323.0;16;25;1;0.23076923;0.07692308;0.02320923;0.007943635;0.003509521484375;78;0.3052917;0.10583446;0;0;0;54;1
323.0;25;16;4;0.30769232;0.30769232;0.026179457;0.026179457;0.011566162109375;231;0.31343284;0.31343284;0;0;0;49;1
323.0;2;32;1;0.07692308;0.3846154;0.022656627;0.27160323;0.010009765625;37;0.05020353;0.25101763;0;0;0;20;1
323.0;7;32;1;0.07692308;0.3846154;0.09048836;0.27160323;0.03997802734375;37;0.05020353;0.25101763;0;0;0;19;1
323.0;11;32;1;0.07692308;0.3846154;0.045313254;0.27160323;0.02001953125;37;0.05020353;0.25101763;0;0;0;17;1
323.0;13;32;1;0.07692308;0.3846154;0.04524418;0.27160323;0.019989013671875;37;0.05020353;0.25101763;0;0;0;16;1
323.0;15;32;1;0.07692308;0.3846154;0.06790081;0.27160323;0.029998779296875;37;0.05020353;0.25101763;0;0;0;20;1
323.0;41;49;1;0.07692308;0.07692308;0.67900807;0.67900807;0.29998779296875;96;0.1302578;0.1302578;1;0;0;0;1
323.0;16;31;2;0.23076923;0.15384616;0.02320923;0.015265593;0.006744384765625;147;0.3052917;0.19945726;0;0;0;61;1
324.0;16;31;2;0.4;0.2;0.38299736;0.20333041;0.007080078125;156;0.40422535;0.2197183;0;0;0;63;1
324.0;31;16;4;0.4;0.4;0.3304119;0.3304119;0.011505126953125;231;0.3253521;0.3253521;0;0;0;56;1
324.0;44;49;1;0.1;0.2;0.0;0.2865907;0.0;96;0.13521127;0.27042255;1;0;0;0;1
324.0;48;49;1;0.1;0.2;0.2865907;0.2865907;0.009979248046875;96;0.13521127;0.27042255;1;0;0;1;1
324.0;16;26;2;0.4;0.2;0.38299736;0.17966697;0.006256103515625;131;0.40422535;0.18450704;0;0;0;44;1
325.0;16;26;3;0.41666666;0.25;0.016986113;0.0061402502;0.003265380859375;210;0.39346248;0.2542373;0;0;0;47;1
325.0;47;43;3;0.25;0.25;0.9670607;0.9670607;0.5142822265625;306;0.37046006;0.37046006;3;0;0;0;1
325.0;45;49;1;0.083333336;0.083333336;0.0;0.0;0.0;26;0.031476997;0.031476997;0;1;0;4;1
325.0;26;16;3;0.25;0.25;0.015953174;0.015953174;0.00848388671875;169;0.20460048;0.20460048;0;0;0;40;1
325.0;16;22;2;0.41666666;0.16666667;0.016986113;0.010845862;0.005767822265625;115;0.39346248;0.13922518;0;0;0;33;1
326.0;16;22;1;0.4;0.2;0.37984496;0.19186047;0.003021240234375;62;0.37048194;0.18674698;0;0;0;34;1
326.0;22;16;2;0.4;0.4;0.3468992;0.3468992;0.005462646484375;107;0.32228917;0.32228917;0;0;0;30;1
326.0;48;44;1;0.2;0.2;0.27325583;0.27325583;0.004302978515625;102;0.30722892;0.30722892;1;0;0;0;1
